incident_id,day_of_week,hour,is_month_end,system,incident_type,severity,team,after_change,affected_users,transactions_impacted,resolution_minutes,downtime_minutes,availability_pct,cpu_peak_pct,memory_peak_pct,monitoring_alerts,sla_breach
INC100221,Wednesday,0,no,Payments Gateway,Batch Failure,High,DBA,no,38,1079,181,120,91.51,68.5,57.7,10,no
INC100222,Thursday,4,no,Payments Gateway,Network Outage,Critical,Infrastructure,no,442,10692,232,121,91.51,73.7,43.8,38,yes
INC100223,Sunday,16,no,CRM,Application Error,High,Application Support,yes,56,1517,334,197,85.88,67.6,79.2,4,yes
INC100224,Tuesday,6,no,Home Banking,Application Error,Critical,Application Support,no,44,1282,189,59,95.03,54.3,64.8,0,yes
INC100225,Sunday,8,no,Core Banking,Human Error,Medium,Infrastructure,no,55,1265,349,124,91.79,68.4,73.8,4,no
INC100226,Monday,11,no,Payments Gateway,Performance Degradation,High,Infrastructure,no,39,1116,326,154,89.5,58.0,52.8,1,no
INC100227,Thursday,3,yes,Core Banking,Batch Failure,Medium,Application Support,yes,50,1323,144,64,95.24,14.8,5.0,5,no
INC100228,Thursday,13,yes,CRM,Network Outage,Critical,Network,no,37,967,237,145,90.09,60.4,39.0,10,yes
INC100229,Monday,10,no,Payments Gateway,Application Error,Medium,Application Support,no,35,612,500,283,80.64,59.3,62.6,7,yes
INC100230,Monday,12,no,Home Banking,Human Error,Medium,Application Support,no,97,2100,144,105,92.47,53.3,61.4,7,no
INC100231,Wednesday,3,no,Core Banking,Batch Failure,High,Application Support,no,104,2148,169,63,95.77,63.4,64.4,4,no
INC100232,Sunday,19,yes,Trading Platform,Security Alert,Medium,Security,no,19,363,609,317,80.0,82.7,69.7,6,yes
INC100233,Thursday,19,no,ATM Network,Hardware Failure,Critical,Infrastructure,yes,16,453,85,59,95.4,61.1,56.9,7,no
INC100234,Sunday,3,no,Trading Platform,Batch Failure,High,Application Support,no,69,1815,185,58,96.16,53.5,52.6,3,no
INC100235,Friday,16,no,Core Banking,Application Error,High,Application Support,yes,125,3278,105,99,93.25,35.3,26.0,4,no
INC100236,Wednesday,10,yes,CRM,Application Error,Medium,Application Support,no,78,1751,391,229,84.76,32.9,29.9,1,no
INC100237,Friday,9,no,Payments Gateway,Human Error,High,Application Support,no,124,3478,133,68,95.47,38.6,48.2,3,yes
INC100238,Monday,9,no,Payments Gateway,Performance Degradation,Low,DBA,no,241,7804,601,336,80.0,68.4,80.8,10,no
INC100239,Monday,17,no,Home Banking,Security Alert,Low,Security,no,160,3761,332,199,86.08,59.0,45.4,3,yes
INC100240,Friday,2,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,741,16596,350,221,85.36,56.2,47.8,26,no
INC100241,Friday,8,yes,CRM,Hardware Failure,High,Infrastructure,no,729,16212,473,227,84.11,45.7,54.9,83,yes
INC100242,Monday,10,no,CRM,Performance Degradation,Medium,Infrastructure,yes,8,212,130,71,95.27,64.8,46.0,1,no
INC100243,Thursday,9,no,Mobile App,Performance Degradation,Critical,Infrastructure,no,13,305,102,56,96.03,92.1,80.1,0,no
INC100244,Thursday,21,no,CRM,Security Alert,Low,Security,yes,32,544,142,81,94.75,55.0,56.6,2,no
INC100245,Saturday,18,no,Home Banking,Application Error,Medium,Application Support,yes,120,2271,296,166,88.87,72.3,61.2,34,no
INC100246,Thursday,14,no,Core Banking,Human Error,High,Application Support,no,72,2183,242,113,92.14,37.6,43.7,12,yes
INC100247,Wednesday,0,no,Core Banking,Batch Failure,Critical,Application Support,no,156,4664,103,42,96.94,68.9,62.2,12,no
INC100248,Tuesday,17,no,Mobile App,Application Error,Low,Application Support,no,50,1584,665,382,80.0,44.7,55.9,12,no
INC100249,Wednesday,9,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,37,981,529,291,80.0,54.8,45.4,6,yes
INC100250,Thursday,23,no,Payments Gateway,Network Outage,High,Network,no,43,902,129,78,94.62,75.8,88.0,3,no
INC100251,Saturday,7,no,Core Banking,Application Error,High,Application Support,yes,61,1444,119,40,97.25,55.6,68.5,0,no
INC100252,Wednesday,8,no,ATM Network,Application Error,Low,Application Support,no,110,2106,273,128,90.83,67.4,52.4,31,no
INC100253,Tuesday,8,no,Trading Platform,Performance Degradation,Medium,Infrastructure,no,32,569,249,166,87.83,70.9,50.7,1,no
INC100254,Monday,6,no,Trading Platform,Human Error,Low,Infrastructure,no,31,828,278,142,90.21,60.8,69.1,5,no
INC100255,Friday,3,no,Core Banking,Batch Failure,High,Application Support,no,122,3291,556,297,80.0,27.6,33.6,4,yes
INC100256,Friday,3,no,Payments Gateway,Batch Failure,High,Application Support,no,59,2006,127,36,97.64,62.0,60.5,7,no
INC100257,Monday,10,no,Home Banking,Performance Degradation,Low,DBA,no,178,4408,303,190,86.46,90.6,56.8,18,no
INC100258,Monday,13,yes,CRM,Human Error,High,Infrastructure,no,19,343,80,35,97.71,75.0,66.1,8,no
INC100259,Thursday,0,no,Mobile App,Application Error,Medium,Application Support,yes,25,626,117,52,96.33,47.9,49.8,3,no
INC100260,Monday,9,no,Mobile App,Human Error,High,Application Support,no,108,2540,126,97,93.57,52.7,46.4,8,no
INC100261,Friday,9,no,Core Banking,Human Error,Medium,Infrastructure,no,101,2336,176,116,91.6,58.3,46.7,10,no
INC100262,Tuesday,17,no,Trading Platform,Application Error,Medium,Application Support,yes,23,597,91,35,97.97,56.2,42.6,3,no
INC100263,Monday,21,yes,CRM,Hardware Failure,Critical,Infrastructure,no,160,3189,257,161,89.35,37.3,50.7,27,yes
INC100264,Sunday,21,no,Payments Gateway,Security Alert,Medium,Security,no,367,9333,279,214,85.18,28.6,19.2,25,no
INC100265,Monday,7,yes,CRM,Network Outage,Critical,Infrastructure,no,27,842,196,100,93.2,47.9,56.8,15,yes
INC100266,Tuesday,9,no,Trading Platform,Network Outage,Medium,Network,yes,194,5955,478,306,80.0,65.6,51.9,6,no
INC100267,Monday,16,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,8,192,670,426,80.0,55.4,62.5,3,yes
INC100268,Monday,4,no,ATM Network,Hardware Failure,High,Infrastructure,yes,166,4818,263,143,89.9,66.8,70.8,3,yes
INC100269,Monday,7,no,Payments Gateway,Hardware Failure,Medium,Infrastructure,yes,30,715,278,158,89.09,73.3,61.1,1,no
INC100270,Monday,10,no,Payments Gateway,Human Error,High,Application Support,no,182,4302,124,49,97.31,49.9,47.5,22,no
INC100271,Monday,9,no,Home Banking,Performance Degradation,Low,Infrastructure,no,27,776,487,271,80.76,50.3,40.9,2,no
INC100272,Monday,18,no,CRM,Hardware Failure,Medium,Infrastructure,no,38,740,670,387,80.0,71.0,60.1,33,yes
INC100273,Thursday,15,no,CRM,Human Error,High,Application Support,yes,21,489,75,78,94.52,52.4,47.5,4,no
INC100274,Thursday,21,no,Home Banking,Application Error,Low,Application Support,yes,50,1459,301,154,89.29,61.1,58.9,3,no
INC100275,Wednesday,1,yes,Core Banking,Batch Failure,Critical,Application Support,no,431,10375,91,90,94.18,69.1,68.4,32,no
INC100276,Tuesday,2,no,Payments Gateway,Network Outage,High,Network,no,64,1511,205,111,93.0,59.3,62.9,2,no
INC100277,Wednesday,6,no,CRM,Human Error,High,Infrastructure,no,282,6731,166,118,91.95,58.3,67.6,31,no
INC100278,Saturday,1,no,CRM,Application Error,Medium,Application Support,no,27,663,584,348,80.0,75.1,64.7,4,yes
INC100279,Saturday,20,no,Home Banking,Security Alert,Critical,Security,yes,346,10164,152,41,96.83,59.3,64.1,26,yes
INC100280,Monday,3,no,Core Banking,Batch Failure,Critical,Application Support,no,19,634,321,123,91.27,49.3,57.4,2,yes
INC100281,Monday,7,no,ATM Network,Network Outage,High,Network,no,48,1255,359,167,87.93,50.3,51.9,2,yes
INC100282,Monday,10,no,Mobile App,Performance Degradation,Low,Infrastructure,no,39,1223,340,169,88.08,77.9,56.5,9,no
INC100283,Tuesday,12,no,Mobile App,Application Error,High,Application Support,yes,330,8678,82,39,97.49,62.3,38.6,5,no
INC100284,Thursday,17,no,Core Banking,Human Error,Medium,Infrastructure,no,83,2427,336,165,88.62,58.0,65.4,5,no
INC100285,Wednesday,1,yes,Core Banking,Batch Failure,High,DBA,no,11,238,342,188,87.55,67.6,65.5,1,yes
INC100286,Monday,6,no,Payments Gateway,Human Error,Low,Infrastructure,no,16,550,518,323,80.0,60.3,45.1,2,yes
INC100287,Tuesday,18,no,CRM,Application Error,High,Application Support,no,18,484,583,311,80.0,56.5,45.3,2,yes
INC100288,Wednesday,8,no,Mobile App,Human Error,Medium,Infrastructure,no,174,2423,98,129,90.8,85.7,85.1,11,no
INC100289,Monday,8,no,Home Banking,Performance Degradation,Low,Infrastructure,no,134,4268,212,127,91.59,71.1,68.0,5,no
INC100290,Saturday,2,no,Payments Gateway,Batch Failure,High,Application Support,no,54,1370,83,24,98.78,60.4,63.2,3,no
INC100291,Monday,4,no,CRM,Batch Failure,High,Application Support,no,25,514,365,228,84.32,66.8,74.7,10,yes
INC100292,Sunday,4,no,Core Banking,Batch Failure,Medium,Application Support,no,126,2839,591,381,80.0,73.0,78.9,7,yes
INC100293,Monday,12,no,Core Banking,Performance Degradation,High,Infrastructure,no,28,784,206,115,92.21,67.7,50.2,7,no
INC100294,Saturday,15,no,ATM Network,Hardware Failure,High,Infrastructure,no,101,2177,269,150,89.24,35.6,46.9,6,yes
INC100295,Saturday,16,yes,Mobile App,Application Error,High,Application Support,no,115,2628,264,172,87.63,65.7,69.2,1,yes
INC100296,Sunday,16,no,Payments Gateway,Performance Degradation,Medium,DBA,no,53,1177,391,242,83.18,87.7,71.4,2,no
INC100297,Friday,14,yes,Home Banking,Performance Degradation,Low,Infrastructure,no,93,2226,537,301,80.0,76.2,75.4,10,no
INC100298,Friday,7,yes,Core Banking,Network Outage,High,Infrastructure,no,80,1831,323,151,89.61,64.9,62.4,0,yes
INC100299,Thursday,4,no,Home Banking,Security Alert,Medium,Security,no,113,3202,517,291,80.0,41.1,42.7,24,yes
INC100300,Friday,14,no,ATM Network,Performance Degradation,Medium,Infrastructure,no,18,442,272,133,90.17,56.4,54.1,1,no
INC100301,Monday,6,no,Home Banking,Security Alert,Critical,Security,no,157,4208,306,161,88.08,61.8,44.7,7,yes
INC100302,Thursday,11,no,Home Banking,Human Error,High,Application Support,no,212,5831,160,87,94.22,69.1,44.9,9,no
INC100303,Wednesday,11,no,ATM Network,Network Outage,Critical,Network,no,101,2497,114,130,90.74,46.3,43.6,10,no
INC100304,Saturday,4,no,Payments Gateway,Batch Failure,Critical,Application Support,no,139,2989,385,210,85.34,21.4,35.4,16,yes
INC100305,Wednesday,1,no,Core Banking,Application Error,Medium,Application Support,yes,60,1952,361,186,86.89,64.9,68.3,0,no
INC100306,Tuesday,13,no,Payments Gateway,Performance Degradation,Critical,DBA,no,192,5560,166,91,93.36,58.7,71.0,3,yes
INC100307,Thursday,18,no,ATM Network,Network Outage,Critical,Network,no,80,2527,221,84,93.84,34.5,36.2,8,yes
INC100308,Tuesday,9,no,Mobile App,Human Error,Medium,Application Support,no,26,743,371,136,90.91,75.9,64.2,6,no
INC100309,Monday,15,no,CRM,Performance Degradation,High,Infrastructure,no,93,2111,94,53,96.24,52.2,61.1,8,no
INC100310,Wednesday,12,no,Trading Platform,Performance Degradation,Critical,Infrastructure,no,14,228,235,106,92.86,80.0,89.8,4,yes
INC100311,Wednesday,19,yes,Mobile App,Hardware Failure,Critical,Infrastructure,no,114,2182,205,161,89.09,65.0,57.7,5,yes
INC100312,Monday,5,no,Core Banking,Application Error,High,Application Support,no,51,1415,360,261,81.99,66.5,68.7,3,no
INC100313,Tuesday,4,no,Mobile App,Hardware Failure,High,Infrastructure,no,52,1291,394,209,85.77,57.6,51.9,9,yes
INC100314,Tuesday,1,no,Core Banking,Batch Failure,Medium,DBA,no,77,1786,201,92,93.62,56.4,66.1,16,yes
INC100315,Tuesday,9,no,Mobile App,Performance Degradation,Low,Infrastructure,no,33,491,302,194,87.01,67.3,39.7,8,no
INC100316,Tuesday,8,yes,CRM,Human Error,Low,Application Support,no,54,1297,365,274,81.26,68.3,76.6,18,no
INC100317,Thursday,13,no,Trading Platform,Hardware Failure,High,Infrastructure,no,58,1254,340,172,88.39,67.0,70.3,16,no
INC100318,Tuesday,11,no,Mobile App,Human Error,Low,Application Support,no,36,782,174,81,94.05,43.0,41.6,7,no
INC100319,Sunday,10,no,Payments Gateway,Network Outage,High,Infrastructure,no,252,7118,269,152,89.54,47.1,32.3,7,yes
INC100320,Saturday,2,yes,Core Banking,Hardware Failure,High,Infrastructure,no,87,1838,624,412,80.0,50.4,29.1,22,yes
INC100321,Wednesday,5,yes,ATM Network,Network Outage,High,Network,no,111,2364,628,332,80.0,71.1,76.6,4,yes
INC100322,Tuesday,10,no,Core Banking,Performance Degradation,High,DBA,no,277,7116,75,59,95.68,51.9,53.4,95,no
INC100323,Thursday,0,yes,CRM,Batch Failure,High,DBA,yes,149,4226,554,396,80.0,79.8,70.0,4,yes
INC100324,Saturday,16,no,Trading Platform,Application Error,Critical,Application Support,no,107,2502,205,91,93.2,67.6,69.6,14,yes
INC100325,Thursday,11,no,Home Banking,Performance Degradation,Low,Infrastructure,yes,49,1566,319,192,86.65,72.7,63.4,14,no
INC100326,Friday,5,no,Mobile App,Batch Failure,Critical,DBA,no,24,496,135,40,97.13,54.0,54.5,5,yes
INC100327,Thursday,1,no,ATM Network,Hardware Failure,Medium,Infrastructure,no,69,1322,543,304,80.0,72.5,83.3,1,yes
INC100328,Thursday,12,no,CRM,Human Error,Low,Application Support,yes,92,1767,163,84,94.47,56.0,57.0,1,no
INC100329,Tuesday,11,no,Payments Gateway,Human Error,Medium,Application Support,no,94,1729,109,47,96.56,40.8,48.7,8,no
INC100330,Friday,20,no,Home Banking,Application Error,Critical,Application Support,no,4,121,104,75,94.21,49.9,29.2,4,no
INC100331,Monday,6,no,Trading Platform,Human Error,Medium,Application Support,no,105,2220,299,183,86.49,33.5,31.7,5,no
INC100332,Friday,2,no,Core Banking,Batch Failure,High,Application Support,no,169,3295,120,71,94.71,77.0,78.0,12,no
INC100333,Saturday,21,yes,Mobile App,Application Error,Low,Application Support,no,45,1175,640,382,80.0,79.0,91.7,0,no
INC100334,Monday,11,no,Home Banking,Human Error,Low,Application Support,no,158,4425,195,116,92.07,90.3,72.2,36,no
INC100335,Thursday,1,no,Mobile App,Batch Failure,Medium,Application Support,yes,124,3657,148,76,94.67,65.9,47.9,4,no
INC100336,Monday,0,no,ATM Network,Batch Failure,High,Application Support,no,34,1029,587,311,80.0,49.1,54.5,10,yes
INC100337,Friday,4,no,Core Banking,Batch Failure,Medium,Application Support,no,208,4392,229,152,89.11,55.7,43.3,33,no
INC100338,Monday,7,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,22,581,173,56,96.16,54.4,57.7,3,no
INC100339,Sunday,19,yes,ATM Network,Hardware Failure,Critical,Infrastructure,no,68,1817,293,166,87.98,72.4,54.7,10,yes
INC100340,Monday,1,yes,Core Banking,Batch Failure,Critical,DBA,no,72,1698,116,43,96.98,81.3,77.2,7,no
INC100341,Sunday,0,yes,Core Banking,Batch Failure,Critical,Application Support,no,39,1010,206,112,92.51,79.6,71.5,8,yes
INC100342,Friday,15,no,Payments Gateway,Performance Degradation,Medium,DBA,no,90,1932,308,141,90.08,55.5,76.9,8,no
INC100343,Thursday,1,no,Home Banking,Application Error,Low,Application Support,yes,200,4485,303,146,90.02,29.7,38.5,5,no
INC100344,Friday,20,no,ATM Network,Security Alert,Medium,Security,no,177,4749,363,191,86.04,32.7,57.0,4,no
INC100345,Friday,13,yes,Payments Gateway,Human Error,Medium,Infrastructure,no,132,4161,128,91,92.96,75.5,67.1,6,no
INC100346,Sunday,14,no,ATM Network,Hardware Failure,Low,Infrastructure,no,11,347,1192,730,80.0,60.4,46.4,14,yes
INC100347,Tuesday,14,no,Core Banking,Human Error,High,Application Support,no,23,637,115,71,95.44,54.2,51.0,1,no
INC100348,Thursday,0,yes,Core Banking,Network Outage,Critical,Infrastructure,no,96,2434,156,127,91.1,45.4,72.6,19,yes
INC100349,Monday,15,yes,Core Banking,Hardware Failure,Medium,Infrastructure,no,68,1679,1058,563,80.0,57.9,45.7,17,yes
INC100350,Thursday,7,yes,CRM,Batch Failure,Low,Application Support,no,20,429,437,211,84.84,51.1,50.8,3,no
INC100351,Monday,1,no,Trading Platform,Batch Failure,High,Application Support,no,293,6310,395,183,87.05,100.0,76.7,15,yes
INC100352,Thursday,22,no,Payments Gateway,Security Alert,High,Security,no,78,1693,458,187,87.06,97.6,73.7,3,yes
INC100353,Thursday,1,no,Core Banking,Batch Failure,Low,Application Support,no,92,2500,824,396,80.0,52.6,46.7,1,yes
INC100354,Wednesday,8,no,Payments Gateway,Human Error,Low,Application Support,no,142,4017,315,224,84.24,47.4,52.1,3,yes
INC100355,Wednesday,10,no,Payments Gateway,Security Alert,Medium,Security,no,72,2046,383,197,85.95,66.3,69.0,6,no
INC100356,Friday,6,no,Trading Platform,Human Error,High,Application Support,no,544,16215,117,125,91.54,56.7,39.7,23,no
INC100357,Friday,18,no,Core Banking,Application Error,Medium,Application Support,no,30,733,286,164,88.66,67.9,71.5,2,no
INC100358,Wednesday,7,no,Trading Platform,Performance Degradation,Medium,Infrastructure,no,27,610,108,29,97.87,87.8,67.1,2,no
INC100359,Thursday,1,yes,Home Banking,Security Alert,Low,Security,no,26,581,696,434,80.0,79.5,37.3,2,no
INC100360,Sunday,9,no,Home Banking,Application Error,Medium,Application Support,no,313,6918,446,200,86.06,88.0,78.7,23,yes
INC100361,Monday,23,yes,Trading Platform,Network Outage,High,Network,no,108,2979,414,226,84.26,59.4,64.6,15,yes
INC100362,Monday,20,no,Mobile App,Security Alert,Medium,Security,no,43,1016,364,180,87.44,73.8,76.7,11,no
INC100363,Monday,10,no,Mobile App,Human Error,Medium,Infrastructure,no,34,839,237,102,92.63,62.4,57.3,0,no
INC100364,Thursday,0,no,ATM Network,Hardware Failure,High,Infrastructure,no,220,6107,201,151,89.19,73.3,72.8,24,no
INC100365,Wednesday,13,no,CRM,Application Error,Critical,Application Support,no,70,1526,88,40,97.04,37.3,38.1,2,no
INC100366,Friday,8,no,Home Banking,Performance Degradation,High,DBA,no,300,8652,64,83,94.25,80.0,62.2,17,yes
INC100367,Thursday,9,no,Trading Platform,Performance Degradation,Medium,Infrastructure,yes,48,995,176,88,93.23,52.7,69.0,7,no
INC100368,Tuesday,6,no,Home Banking,Application Error,Critical,Application Support,no,143,3727,105,15,99.29,66.8,53.1,10,no
INC100369,Saturday,13,no,Home Banking,Network Outage,Critical,Network,no,125,3169,162,61,95.77,83.1,76.3,8,yes
INC100370,Friday,20,no,Mobile App,Application Error,Low,Application Support,no,34,937,488,350,80.0,50.4,43.6,8,no
INC100371,Tuesday,17,no,Mobile App,Application Error,Medium,Application Support,yes,66,1296,171,128,91.68,52.0,36.3,2,no
INC100372,Tuesday,9,no,Home Banking,Performance Degradation,Critical,Infrastructure,no,33,645,70,46,96.82,74.5,64.1,2,yes
INC100373,Tuesday,18,no,Mobile App,Application Error,High,Application Support,no,129,3600,691,352,80.0,55.9,54.2,18,yes
INC100374,Monday,13,no,Payments Gateway,Performance Degradation,Medium,DBA,no,136,3242,283,153,89.93,54.4,50.7,11,no
INC100375,Monday,1,yes,Core Banking,Batch Failure,High,DBA,no,178,4407,148,158,89.5,57.7,58.2,10,no
INC100376,Sunday,11,no,Payments Gateway,Security Alert,High,Security,no,138,3077,244,125,91.0,62.0,72.3,4,yes
INC100377,Wednesday,20,no,Trading Platform,Application Error,High,Application Support,no,47,1401,203,115,91.9,80.3,81.6,5,no
INC100378,Tuesday,13,yes,Payments Gateway,Human Error,High,Application Support,no,306,7975,111,79,94.35,49.8,57.4,29,no
INC100379,Friday,0,no,Core Banking,Batch Failure,Medium,Application Support,no,148,3819,632,374,80.0,52.6,47.9,17,yes
INC100380,Thursday,9,no,Mobile App,Performance Degradation,High,Infrastructure,no,288,5875,191,90,93.86,67.5,50.6,12,no
INC100381,Sunday,4,no,ATM Network,Network Outage,High,Infrastructure,no,234,6351,823,442,80.0,55.5,59.8,11,yes
INC100382,Friday,3,yes,Core Banking,Batch Failure,Critical,Application Support,no,74,1569,135,108,92.73,52.0,60.4,2,yes
INC100383,Wednesday,0,yes,Home Banking,Application Error,Critical,Application Support,no,128,2857,181,68,95.29,53.6,55.0,12,yes
INC100384,Tuesday,11,yes,Core Banking,Hardware Failure,Critical,Infrastructure,no,176,3428,403,253,82.76,62.2,53.2,4,yes
INC100385,Sunday,15,no,Payments Gateway,Human Error,Low,Application Support,no,20,532,494,240,82.94,59.9,52.5,2,no
INC100386,Friday,15,no,CRM,Application Error,High,Application Support,yes,16,477,258,78,95.22,59.6,68.9,0,yes
INC100387,Sunday,2,yes,Core Banking,Batch Failure,Critical,Application Support,no,25,612,182,84,93.9,57.7,46.2,2,yes
INC100388,Monday,5,no,Mobile App,Security Alert,High,Security,no,70,1589,263,142,89.91,60.1,63.0,5,yes
INC100389,Saturday,8,yes,Mobile App,Performance Degradation,Medium,DBA,no,55,1459,117,35,97.37,90.0,74.1,6,no
INC100390,Thursday,7,no,Payments Gateway,Application Error,High,Application Support,yes,19,454,130,107,92.34,56.8,40.1,3,no
